id,name,producer,nation,local1,varieties1,type,use,abv,degree,sweet,acidity,body,tannin,price,year,ml
141022,"Santa Digna, Gran Reserva Cabernet Sauvignon ",  Miguel Torres, Chile,  Central Valley,Cabernet Sauvignon,Red,Table,13~14,16~19,SWEET1,ACIDITY3,BODY5,TANNIN4,20.52,2017.0,750.0
141032,"Miguel Torres, San Medin Sauvignon Blanc",  Miguel Torres, Chile,  Central Valley,Sauvignon blanc,White,"Appetizer, Table",13,10~12,SWEET1,ACIDITY4,BODY2,TANNIN1,13.68,2007.0,750.0
141036,"Torres, Coronas Tempranillo", ( )  -   Torres (Miguel Torres) - Spain, Spain, Catalunya,Tempranillo,Red,Table,13.5,17~19,SWEET1,ACIDITY3,BODY4,TANNIN3,18.24,2015.0,750.0
141038,"Torres, Sangre De Toro Reserva", ( )  -   Torres (Miguel Torres) - Spain, Spain, Catalunya,Garnacha,Red,Table,14~15,17~20,SWEET2,ACIDITY2,BODY3,TANNIN3,24.32,2015.0,750.0
141039,"Torres, Gran Vina Sol", ( )  -   Torres (Miguel Torres) - Spain, Spain, Penedes,Chardonnay,White,Table,11.5,10~12,SWEET2,ACIDITY2,BODY2,TANNIN1,15.96,2010.0,750.0
141042,"Torres, Nerola Red", ( )  -   Torres (Miguel Torres) - Spain, Spain, Catalunya,Monastrell,Red,Table,13.5,17~20,SWEET1,ACIDITY3,BODY4,TANNIN3,31.17,2005.0,750.0
141047,"Torres, Vina Sol", ( )  -   Torres (Miguel Torres) - Spain, Spain, Penedes,Parellada,White,"Appetizer, Table",11~12,10~12,SWEET2,ACIDITY3,BODY2,TANNIN1,18.24,2018.0,750.0
141049,Vega Sicilia Alion,  Vega Sicilia, Spain,   Ribera del Duero,Tempranillo,Red,Table,14.5,16~18,SWEET1,ACIDITY4,BODY5,TANNIN4,136.82,2013.0,750.0
141053,Vega Sicilia Unico Gran Reserva,  Vega Sicilia, Spain,   Ribera del Duero,Tempranillo,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN5,722.12,2008.0,750.0
141060,"Villa Maria, Cellar Selection Chardonnay",  Villa Maria, New Zealand,  South Island,Chardonnay,White,Table,13.5,10~12,SWEET1,ACIDITY4,BODY3,TANNIN1,41.81,2014.0,750.0
141061,"Villa Maria, Cellar Selection Merlot Cabernet Sauvignon",  Villa Maria, New Zealand,  North Island,Merlot,Red,Table,13.5,16~18,SWEET1,ACIDITY4,BODY3,TANNIN4,39.53,2011.0,750.0
141062,"Villa Maria, Cellar Selection Pinot Noir",  Villa Maria, New Zealand,  South Island,Pinot Noir,Red,Table,14~15,15~17,SWEET1,ACIDITY5,BODY3,TANNIN3,57.01,2017.0,750.0
141063,"Villa Maria, Cellar Selection Sauvignon Blanc",  Villa Maria, New Zealand,  South Island,Sauvignon blanc,White,Table,13~14,10~12,SWEET1,ACIDITY5,BODY3,TANNIN1,36.49,2018.0,750.0
141064,"Villa Maria, Private Bin Chardonnay",  Villa Maria, New Zealand,  North Island,Chardonnay,White,Table,13~14,10~12,SWEET1,ACIDITY4,BODY3,TANNIN1,27.36,2018.0,750.0
141066,"Villa Maria, Private Bin Merlot Cabernet Sauvignon",  Villa Maria, New Zealand,  North Island,Merlot,Red,Table,13.5,17~20,SWEET1,ACIDITY4,BODY3,TANNIN4,29.64,2015.0,750.0
141067,"Villa Maria, Private Bin Riesling",  Villa Maria, New Zealand,  South Island,Riesling,White,Table,12.5,10~12,SWEET1,ACIDITY5,BODY3,TANNIN1,22.8,2008.0,750.0
141068,"Villa Maria, Private Bin Sauvignon Blanc",  Villa Maria, New Zealand,  South Island,Sauvignon blanc,White,Table,13~14,10~12,SWEET1,ACIDITY5,BODY2,TANNIN1,27.36,2018.0,750.0
141070,"Villa Maria, Reserve Merlot Cabernet Sauvignon",  Villa Maria, New Zealand,  North Island,Merlot,Red,Table,13.5,16~18,SWEET1,ACIDITY4,BODY3,TANNIN4,61.57,2015.0,750.0
141082,"Allegrini, Amarone della Valpolicella Classico", Allegrini, Italy, Veneto,Corvina Veronese,Red,Table,15~16,17~19,SWEET2,ACIDITY3,BODY5,TANNIN4,212.84,2016.0,750.0
141083,Allegrini Valpolicella, Allegrini, Italy, Veneto,Corvina Veronese,Red,Table,12~13,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,47.13,2019.0,750.0
141084,"Allegrini, La Grola", Allegrini, Italy, Veneto,Corvina Veronese,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,98.82,2016.0,750.0
141085,"Allegrini, La poja", Allegrini, Italy, Veneto,Corvina Veronese,Red,Table,14~15,17~19,SWEET1,ACIDITY3,BODY4,TANNIN4,235.64,2015.0,750.0
141086,"Allegrini, Palazzo Della Torre", Allegrini, Italy, Veneto,Corvina Veronese,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,76.01,2016.0,750.0
141090,Baldivis Cabernet Merlot, Palandri, Australia,  Western Australia,Cabernet Sauvignon,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,18.24,2004.0,750.0
141092,Baldivis Chardonnay, Palandri, Australia,  Western Australia,Chardonnay,White,Table,13,10~12,SWEET1,ACIDITY3,BODY3,TANNIN1,18.24,2005.0,750.0
141094,"Bava, Barbaresco", Bava (Azienda Vinicola Bava), Italy, Piemonte,Nebbiolo,Red,Table,14,16~18,SWEET1,ACIDITY4,BODY3,TANNIN4,142.14,2015.0,750.0
141095,Bava Contrabbasso Barolo Cru Scarrone, Bava (Azienda Vinicola Bava), Italy, Piemonte,Nebbiolo,Red,Table,14,16~18,SWEET1,ACIDITY4,BODY4,TANNIN5,152.03,2007.0,750.0
141098,"Bava, Libera Barbere d'Asti", Bava (Azienda Vinicola Bava), Italy, Piemonte,Barbera,Red,Table,13~14,15~17,SWEET1,ACIDITY4,BODY3,TANNIN2,43.33,2015.0,750.0
141099,"Bava, Rosetta", Bava (Azienda Vinicola Bava), Italy, Piemonte,Malvasia di Schierano,Rose,"Table, Dessert",5~6,8~10,SWEET4,ACIDITY1,BODY3,TANNIN1,38.77,2017.0,750.0
141100,"Bava, Stradivario Barbera d'Asti Superiore", Bava (Azienda Vinicola Bava), Italy, Piemonte,Barbera,Red,Table,14,16~18,SWEET1,ACIDITY4,BODY4,TANNIN4,168.75,2010.0,750.0
141101,"Bava, Thou Bianco Piemonte Chardonnay", Bava (Azienda Vinicola Bava), Italy, Piemonte,Chardonnay,White,"Appetizer, Table",12~13,9~11,SWEET1,ACIDITY3,BODY3,TANNIN1,43.33,2017.0,750.0
141108,"Canyon Ridge, Cabernet Sauvignon",  Canyon Ridge, U.S.A, California,Cabernet Sauvignon,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,20.52,2006.0,750.0
141109,"Canyon Ridge, Chardonnay",  Canyon Ridge, U.S.A, California,Chardonnay,White,Table,13.7,9~11,SWEET1,ACIDITY3,BODY2,TANNIN1,20.52,2005.0,750.0
141110,"Canyon Ridge, White Zinfandel",  Canyon Ridge, U.S.A, California,Zinfandel,Rose,"Appetizer, Table",12.5,10~12,SWEET2,ACIDITY2,BODY2,TANNIN1,19.0,2003.0,750.0
141116,Chateau Baury,  Chateau Baury, France, Bordeaux,Cabernet Sauvignon,Red,Table,12.7,16~18,SWEET1,ACIDITY4,BODY3,TANNIN3,53.21,2004.0,750.0
141128,Chateau de Maligny,  Chateau de Maligny, France, Bourgogne,Chardonnay,White,"Appetizer, Table",12.5,10~12,SWEET1,ACIDITY5,BODY2,TANNIN1,39.53,2006.0,750.0
141130,Chateau de Maligny Chablis 1er Cru,  Chateau de Maligny, France, Bourgogne,Chardonnay,White,Table,12.5,10~12,SWEET1,ACIDITY5,BODY3,TANNIN1,63.85,2005.0,750.0
141135,Chateau Duplessis,  Chateau Duplessis, France, Bordeaux,Merlot,Red,Table,12.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,42.57,2004.0,750.0
141139,Chateau La Bastide,   Chateau La Bastide, France,Syrah & Shiraz,Grenache,Red,Table,13,15~17,SWEET1,ACIDITY3,BODY4,TANNIN3,22.8,2004.0,750.0
141159,Chateau Orme Brun,  Chateau Orme Brun, France, Bordeaux,Merlot,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,57.77,2005.0,750.0
141162,Chateau Peyremorin,  Chateau Peyremorin, France, Bordeaux,Cabernet Sauvignon,Red,Table,12.5,16~18,SWEET1,ACIDITY4,BODY3,TANNIN4,34.21,2003.0,750.0
141169,Chateau Valoux,  Chateau Valoux, France, Bordeaux,Merlot,Red,Table,12.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,38.01,2007.0,750.0
141181,"Crotta, Bonarda Syrah", Crotta, Argentina, Mendoza,Bonarda,Red,Table,12.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,13.68,2005.0,750.0
141182,"Crotta, Malbec", Crotta, Argentina, Mendoza,Malbec,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,13.68,2005.0,750.0
141183,"Crotta, Semi Sweet Red", Crotta, Argentina, Mendoza,Blend,Red,Dessert,13,16~18,SWEET3,ACIDITY2,BODY3,TANNIN2,7.53,2006.0,750.0
141184,"Crotta, Semi Sweet White", Crotta, Argentina, Mendoza,Blend,White,"Table, Dessert",13,8~10,SWEET3,ACIDITY2,BODY2,TANNIN1,7.53,2006.0,750.0
141186,"Dom Brial, Vin Dici Red",  Dom Brial, France, Bordeaux,Carignan,Red,Table,12.5,18~20,SWEET1,ACIDITY3,BODY2,TANNIN2,12.16,2005.0,750.0
141187,"Dom Brial, Vin Dici White",  Dom Brial, France, Bordeaux,Macabeu,White,"Appetizer, Table",12.5,10~12,SWEET1,ACIDITY3,BODY2,TANNIN1,10.64,2004.0,750.0
141188,"Dom Brial, Rouge",  Dom Brial, France,  Southern France,mourvedre,Red,Table,13.5,16~18,SWEET1,ACIDITY4,BODY3,TANNIN3,9.12,2004.0,375.0
141189,"Dom Brial, White",  Dom Brial, France,  Southern France,Grenache Blanc,White,"Appetizer, Table",13,10~12,SWEET1,ACIDITY3,BODY2,TANNIN1,15.2,2005.0,750.0
141190,"Dom Brial, Rivesaltes",  Dom Brial, France,  Southern France,Macabeu,Fortified,Dessert,15.5,9~11,SWEET5,ACIDITY1,BODY4,TANNIN1,91.22,1979.0,750.0
141249,Cabernet d'Anjou,  Loire Association, France, Loire,Cabernet Franc,Rose,"Appetizer, Table",11.5,12~14,SWEET1,ACIDITY3,BODY2,TANNIN1,18.24,2005.0,750.0
141250,Lurton Margaux,  Loire Association, France, Bordeaux,Cabernet Sauvignon,Red,Table,12.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,44.09,2002.0,750.0
141251,Lurton Haut Medoc,  Loire Association, France, Bordeaux,Cabernet Sauvignon,Red,Table,12.5,16~18,SWEET1,ACIDITY4,BODY3,TANNIN4,30.41,2005.0,750.0
141254,"Mo Rhe Na, Beerenauslese", Mo-Rhe-Na, Germany, Pfalz,Riesling,White,Dessert,6.5,7~9,SWEET5,ACIDITY2,BODY2,TANNIN1,42.57,2002.0,375.0
141255,"Mo Rhe Na, Liebfraumilch", Mo-Rhe-Na, Germany, Pfalz,Riesling,White,"Table, Dessert",6.5,6~8,SWEET4,ACIDITY2,BODY2,TANNIN1,15.2,2005.0,750.0
141256,Sancerre Moussiere, Moussiere, France, Loire,Sauvignon blanc,White,Table,13,8~10,SWEET1,ACIDITY4,BODY2,TANNIN1,48.65,2007.0,750.0
141271,"Norton, Reserva Cabernet Sauvignon ", Norton, Argentina, Mendoza,Cabernet Sauvignon,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,45.61,2018.0,750.0
141273,"Norton, Malbec", Norton, Argentina, Mendoza,Malbec,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,22.8,2009.0,750.0
141286,Palandri Chardonnay, Palandri, Australia,  Western Australia,Chardonnay,White,Table,13,10~12,SWEET1,ACIDITY3,BODY3,TANNIN1,28.88,2003.0,750.0
141296,"Phaffenheim, Gewurztraminer", Phaffenheim, France, Alsace,Gewurztraminer,White,Table,13,10~12,SWEET2,ACIDITY3,BODY4,TANNIN1,30.41,2006.0,750.0
141297,"Phaffenheim, Riesling", Phaffenheim, France, Alsace,Riesling,White,Table,12.5,10~12,SWEET1,ACIDITY4,BODY3,TANNIN1,27.36,2006.0,750.0
141298,"Prum Mosel, Riesling", Prum Mosel, Germany,-- Mosel-Saar-Ruwer,Riesling,White,Table,13,10~12,SWEET1,ACIDITY5,BODY2,TANNIN1,22.8,2006.0,750.0
141299,"Prum Mosel, Riesling Auslese", Prum Mosel, Germany,-- Mosel-Saar-Ruwer,Riesling,White,"Table, Dessert",13,8~10,SWEET4,ACIDITY2,BODY3,TANNIN1,76.01,2005.0,750.0
141300,"Prum Mosel, Riesling Kabinett", Prum Mosel, Germany,-- Mosel-Saar-Ruwer,Riesling,White,Table,13,10~12,SWEET1,ACIDITY5,BODY2,TANNIN1,42.57,2005.0,750.0
141301,"Prum Mosel, Riesling Spatlese", Prum Mosel, Germany,-- Mosel-Saar-Ruwer,Riesling,White,Table,13,8~10,SWEET3,ACIDITY5,BODY2,TANNIN1,57.01,1996.0,750.0
141302,"Raymond, R Collection Cabernet Sauvignon",  Raymond Vineyards, U.S.A, California,Cabernet Sauvignon,Red,Table,14.3,16~18,SWEET1,ACIDITY2,BODY4,TANNIN4,60.81,2017.0,750.0
141303,"Raymond, R Collection Chardonnay",  Raymond Vineyards, U.S.A, California,Chardonnay,White,Table,14.1,10~12,SWEET1,ACIDITY2,BODY3,TANNIN1,60.81,2017.0,750.0
141304,"Raymond, Reserve Selection Cabernet Sauvignon",  Raymond Vineyards, U.S.A, California,Cabernet Sauvignon,Red,Table,14.5,16~18,SWEET1,ACIDITY2,BODY5,TANNIN4,114.02,2018.0,750.0
141305,"Raymond, R Collection Merlot",  Raymond Vineyards, U.S.A, California,Merlot,Red,Table,14.4,16~18,SWEET1,ACIDITY2,BODY4,TANNIN3,60.81,2017.0,750.0
141306,"Raymond, Reserve Selection Merlot",  Raymond Vineyards, U.S.A, California,Merlot,Red,Table,14.3,16~18,SWEET1,ACIDITY2,BODY4,TANNIN3,144.42,2013.0,750.0
141319,"Sileni, Cellar Selection Sauvignon Blanc",  Sileni Estate, New Zealand,  South Island,Sauvignon blanc,White,Table,13,10~12,SWEET1,ACIDITY4,BODY2,TANNIN1,38.01,2018.0,750.0
141320,"Sileni, Cellar Selection Riesling",  Sileni Estate, New Zealand,  South Island,Riesling,White,"Appetizer, Table",11~12,9~11,SWEET1,ACIDITY3,BODY3,TANNIN1,45.61,2019.0,750.0
141334,"Tasca d'Almerita, Cabernet Sauvignon",  Tasca d'Almerita, Italy, Sicilia,Cabernet Sauvignon,Red,Table,14~15,16~18,SWEET1,ACIDITY4,BODY4,TANNIN4,114.02,2013.0,750.0
141350,"Weingut Geil, Huxelrebe Spatlese",  Weingut Geil, Germany,-- Mosel-Saar-Ruwer,Riesling,White,Table,13,10~12,SWEET3,ACIDITY5,BODY2,TANNIN1,42.57,2005.0,750.0
141360,"Agricola Punica, Barrua",  Agricola Punica, Italy, Sardegna,Carignano,Red,Table,15,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,106.42,2016.0,750.0
141361,Chateau Bonnet Red,  Andre Lurton, France, Bordeaux,Cabernet Sauvignon,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY3,TANNIN2,30.41,2017.0,750.0
141362,Chateau Bonnet Reserve Red,  Andre Lurton, France, Bordeaux,Cabernet Sauvignon,Red,Table,13~14,17~19,SWEET1,ACIDITY4,BODY3,TANNIN3,41.81,2016.0,750.0
141365,Chateau Bonnet White,  Andre Lurton, France, Bordeaux,Sauvignon blanc,White,Table,12,8~11,SWEET1,ACIDITY4,BODY2,TANNIN1,30.41,2018.0,750.0
141367,Chateau La Louviere Red,   Chateau la Louviere, France, Bordeaux,Cabernet Sauvignon,Red,Table,13~14,16~19,SWEET1,ACIDITY3,BODY4,TANNIN4,76.01,2015.0,750.0
141370,"Castello di Verrazzano, Chianti Classico",   Castello di Verrazzano, Italy, Toscana,Sangiovese,Red,Table,14,16~18,SWEET1,ACIDITY4,BODY3,TANNIN3,45.61,2016.0,750.0
141378,"Fritz Windisch, Chardonnay Eiswein",GCF  GCF Group, Germany, Rheinhessen,Chardonnay,White,Dessert,7.5,6~8,SWEET5,ACIDITY3,BODY2,TANNIN1,68.41,2007.0,375.0
141379,"Fritz Windisch, Silvaner Eiswein",GCF  GCF Group, Germany, Rheinhessen,Silvaner,White,Dessert,8,6~8,SWEET5,ACIDITY3,BODY2,TANNIN1,83.61,2007.0,375.0
141389,Chateau Chalon, Henri Maire, France, Jura,Savagnin,White,Table,14,7~9,SWEET1,ACIDITY5,BODY4,TANNIN1,129.22,1986.0,620.0
141391,"Villa M, Amarone della Valpolicella Classico",  Gianni Gagliardo, Italy, Veneto,Corvina,Red,Table,15,16~18,SWEET2,ACIDITY3,BODY4,TANNIN3,75.25,2003.0,750.0
141399,"Kendall-Jackson, Grand Reserve Chardonnay",  Kendall-Jackson, U.S.A, California,Chardonnay,White,Table,14.5,10~12,SWEET1,ACIDITY3,BODY4,TANNIN1,91.22,2012.0,750.0
141400,"Kendall-Jackson, Vintner's Reserve Cabernet Sauvignon",  Kendall-Jackson, U.S.A, California,Cabernet Sauvignon,Red,Table,13.5,17~19,SWEET1,ACIDITY3,BODY4,TANNIN4,49.41,2012.0,750.0
141402,"Kendall Jackson, Vintner's Reserve Chardonnay",  Kendall-Jackson, U.S.A, California,Chardonnay,White,Table,13~14,10~12,SWEET1,ACIDITY3,BODY3,TANNIN1,38.01,2016.0,750.0
141403,"Kendall-Jackson, Vintner's Reserve Merlot",  Kendall-Jackson, U.S.A, California,Merlot,Red,Table,13.5,18~20,SWEET1,ACIDITY3,BODY4,TANNIN3,49.41,2011.0,750.0
141404,"Kendall-Jackson, Vintner's Reserve Zinfandel",  Kendall-Jackson, U.S.A, California,Zinfandel,Red,Table,14.5,18~20,SWEET1,ACIDITY3,BODY4,TANNIN3,41.81,2012.0,750.0
141405,"Atalon, Cabernet Sauvignon", Atalon, U.S.A, California,Cabernet Sauvignon,Red,Table,13.7,18~19,SWEET1,ACIDITY3,BODY4,TANNIN4,121.62,2011.0,750.0
141409,A & E Verite La Joie,  Verite Winery, U.S.A, California,Cabernet Sauvignon,Red,Table,14.2,15~18,SWEET1,ACIDITY3,BODY5,TANNIN4,760.13,2010.0,750.0
141410,A & E Verite La Muse,  Verite Winery, U.S.A, California,Merlot,Red,Table,14.1,16~19,SWEET1,ACIDITY3,BODY5,TANNIN4,760.13,2010.0,750.0
141411,A & E Verite Le Desir,  Verite Winery, U.S.A, California,Merlot,Red,Table,14.1,16~19,SWEET1,ACIDITY3,BODY5,TANNIN4,760.13,2010.0,750.0
141415,"La Crema, Sonoma Coast Chardonnay",  La Crema, U.S.A, California,Chardonnay,White,Table,13.5,9~12,SWEET1,ACIDITY3,BODY3,TANNIN1,68.41,2012.0,750.0
141416,"La Crema, Sonoma Coast Pinot Noir",  La Crema, U.S.A, California,Pinot Noir,Red,Table,13.5,15~18,SWEET1,ACIDITY4,BODY4,TANNIN3,91.22,2012.0,750.0
141417,Calina Chardonnay Reserva, ( )  Jackson wine International (Kendall Jackson), Chile,  Southern Region,Chardonnay,White,Table,13.5,9~11,SWEET1,ACIDITY3,BODY3,TANNIN1,26.6,2012.0,750.0
141422,Calina Carmenere Reserve, ( )  Jackson wine International (Kendall Jackson), Chile,  Maule Valley,Carmenere,Red,Table,13.5,18~20,SWEET1,ACIDITY3,BODY3,TANNIN3,37.25,2013.0,750.0
141424,"Yangarra,Shiraz",   Yangarra Estate Vineyard, Australia,  South Australia,Syrah & Shiraz,Red,Table,14,15~18,SWEET1,ACIDITY3,BODY5,TANNIN4,41.81,2018.0,750.0
141425,Alcance Cabernet Sauvignon, ( )  Jackson wine International (Kendall Jackson), Chile,  Maule Valley,Cabernet Sauvignon,Red,Table,14.5,16~18,SWEET1,ACIDITY4,BODY4,TANNIN4,76.01,2007.0,750.0
141426,Calina Cabernet Sauvignon Reserva, ( )  Jackson wine International (Kendall Jackson), Chile,  Maule Valley,Cabernet Sauvignon,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,26.6,2013.0,750.0
141429,Arceno Prima Voce, ( )  Jackson wine International (Kendall Jackson), Italy, Toscana,Merlot,Red,Table,13.5,15~18,SWEET1,ACIDITY3,BODY3,TANNIN3,68.41,2006.0,750.0
141460,Lisini Brunello di Montalcino, Lisini, Italy, Toscana,Sangiovese,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,159.63,2009.0,750.0
141461,Lisini Rosso di Montalcino, Lisini, Italy, Toscana,Sangiovese,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,64.61,2012.0,750.0
141463,Louis Latour Chardonnay,  Louis Latour, France, Bourgogne,Chardonnay,White,Table,13,10~12,SWEET1,ACIDITY4,BODY3,TANNIN1,26.6,2018.0,750.0
141464,"Louis Latour, Pinot Noir",  Louis Latour, France, Bourgogne,Pinot Noir,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY2,TANNIN2,30.41,2017.0,750.0
141465,"Louis Latour, Chablis",  Louis Latour, France, Bourgogne,Chardonnay,White,"Appetizer, Table",13,9~11,SWEET1,ACIDITY5,BODY3,TANNIN1,60.81,2012.0,750.0
141466,"Louis Latour, Chablis 1er Cru",  Louis Latour, France, Bourgogne,Chardonnay,White,"Appetizer, Table",13,9~11,SWEET1,ACIDITY5,BODY4,TANNIN1,114.02,2012.0,750.0
141467,"Louis Latour, Aloxe Corton Domaine Latour",  Louis Latour, France, Bourgogne,Pinot Noir,Red,Table,13.5,15~17,SWEET1,ACIDITY4,BODY3,TANNIN3,98.82,2017.0,750.0
141468,"Louis Latour, Chassagne Montrachet 1er Cru",  Louis Latour, France, Bourgogne,Chardonnay,White,Table,13.5,9~11,SWEET1,ACIDITY5,BODY4,TANNIN1,167.23,2010.0,750.0
141469,"Louis Latour, Chateau Corton Grancey Grand Cru",  Louis Latour, France, Bourgogne,Pinot Noir,Red,Table,14,15~18,SWEET1,ACIDITY4,BODY4,TANNIN3,342.06,2016.0,750.0
141470,"Louis Latour, Corton Charlemagne Grand Cru",  Louis Latour, France, Bourgogne,Chardonnay,White,Table,14,10~12,SWEET1,ACIDITY4,BODY4,TANNIN1,380.06,2006.0,750.0
141472,"Louis Latour, Montrachet Grand Cru",  Louis Latour, France, Bourgogne,Chardonnay,White,"Appetizer, Table",13.5,10~13,SWEET1,ACIDITY5,BODY4,TANNIN1,1520.25,2010.0,750.0
141473,"Louis Latour, Pommard 1er Cru Les Rugiens",  Louis Latour, France, Bourgogne,Pinot Noir,Red,Table,13.5,16~18,SWEET1,ACIDITY4,BODY3,TANNIN3,220.44,2003.0,750.0
141475,"Louis Latour, Santenay",  Louis Latour, France, Bourgogne,Pinot Noir,Red,Table,13.5,15~18,SWEET1,ACIDITY5,BODY2,TANNIN2,76.01,2012.0,750.0
141476,"Louis Latour, Savigny les Beaune",  Louis Latour, France, Bourgogne,Pinot Noir,Red,Table,13.5,16~18,SWEET1,ACIDITY5,BODY2,TANNIN2,98.82,2005.0,750.0
141477,"Louis Latour, Chambolle Musigny",  Louis Latour, France, Bourgogne,Pinot Noir,Red,Table,13.5,16~18,SWEET1,ACIDITY4,BODY2,TANNIN2,190.03,2010.0,750.0
141478,"Louis Latour, Gevrey Chambertin",  Louis Latour, France, Bourgogne,Pinot Noir,Red,Table,13.5,16~18,SWEET1,ACIDITY4,BODY3,TANNIN2,121.62,2017.0,750.0
141479,"Louis Latour, Vosne Romanee",  Louis Latour, France, Bourgogne,Pinot Noir,Red,Table,13.5,16~18,SWEET1,ACIDITY4,BODY2,TANNIN2,104.9,2008.0,750.0
141480,"Louis Latour, Pouilly Fuisse",  Louis Latour, France, Bourgogne,Chardonnay,White,Table,13,10~12,SWEET1,ACIDITY5,BODY2,TANNIN1,68.41,2012.0,750.0
141486,"Bouey & Fils, Medoc", &  Bouey & Fils, France, Bordeaux,Cabernet Sauvignon,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,26.6,2008.0,750.0
141487,"Bouey & Fils, Roc de Six Medoc", &  Bouey & Fils, France, Bordeaux,Cabernet Sauvignon,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,26.6,2007.0,750.0
141493,Merlot Icewine,GCF  GCF Group, Canada,  British Columbia,Merlot,Red,Dessert,11.3,6~8,SWEET5,ACIDITY3,BODY4,TANNIN1,190.03,2003.0,375.0
141494,Peace Pinot Noir Icewine,GCF  GCF Group, Canada,  British Columbia,Pinot Noir,Red,Dessert,11,6~8,SWEET5,ACIDITY4,BODY4,TANNIN1,266.04,2002.0,375.0
141495,"Tua Rita, Giusto di Notri",  Tua Rita, Italy, Toscana,Cabernet Sauvignon,Red,Table,14.2,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,228.04,2011.0,750.0
141496,"Tua Rita, Perlato del Bosco Rosso",  Tua Rita, Italy, Toscana,Sangiovese,Red,Table,13.5,16~18,SWEET1,ACIDITY4,BODY5,TANNIN4,114.02,2006.0,750.0
141498,Dulce, BCL Ltda, Chile,  Maule Valley,Cabernet Sauvignon,Red,"Table, Dessert",12.5,16~18,SWEET4,ACIDITY1,BODY3,TANNIN2,13.68,2006.0,750.0
141499,Las Tacas, BCL Ltda, Chile,  Maule Valley,Cabernet Sauvignon,Red,"Table, Dessert",12.5,16~18,SWEET4,ACIDITY1,BODY3,TANNIN2,13.68,2006.0,750.0
141500,"Domaine Anny Derain, Cote Chalonnaise",   Domaine Anny Derain, France, Bourgogne,Pinot Noir,Red,Table,13,16~18,SWEET1,ACIDITY5,BODY2,TANNIN2,44.85,2005.0,750.0
141501,"Domaine Jerome Chezeaux, Bourgogne Rouge",   Domaine Jerome Chezeaux, France, Bourgogne,Pinot Noir,Red,Table,12.5,16~18,SWEET1,ACIDITY4,BODY2,TANNIN2,37.25,2004.0,750.0
141502,"Domaine Jerome Chezeaux, Vosne Romanee",   Domaine Jerome Chezeaux, France, Bourgogne,Pinot Noir,Red,Table,12.5,16~18,SWEET1,ACIDITY5,BODY2,TANNIN2,106.42,2004.0,750.0
141503,Chateau Liversan,    Domaine Jean-Claude Lapalu, France, Bordeaux,Merlot,Red,Table,12.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,68.41,2005.0,750.0
141504,Chateau Patache d'Aux,    Domaine Jean-Claude Lapalu, France, Bordeaux,Cabernet Sauvignon,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,48.65,2004.0,750.0
141507,Grinon Crianza,   Haciendas de Espana, Spain, Rioja,Tempranillo,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,25.84,2003.0,750.0
141508,Grinon Reserva,   Haciendas de Espana, Spain, Rioja,Tempranillo,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,44.09,2001.0,750.0
141509,"Bodegas Luzon, Altos",  Bodegas Luzon, Spain, Jumilla,Monastrell,Red,Table,14.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,53.21,2005.0,750.0
141510,"Bodegas Luzon, Castillo",  Bodegas Luzon, Spain, Jumilla,Monastrell,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,30.1,2003.0,750.0
